,id_peli,title,idx_recommend
863,13701,Immortal Beloved,4507
864,13701,Immortal Beloved,5480
865,11777,I.Q.,12215
866,11777,I.Q.,7623
867,11777,I.Q.,13141
868,11777,I.Q.,6605
869,11777,I.Q.,8144
870,628,Interview With The Vampire,3076
871,628,Interview With The Vampire,9158
872,628,Interview With The Vampire,68
873,628,Interview With The Vampire,7013
874,628,Interview With The Vampire,8298
875,9061,Just Cause,12764
876,9061,Just Cause,13081
877,9061,Just Cause,1698
878,9061,Just Cause,9842
879,9061,Just Cause,12410
880,37108,A Kid In King Arthur'S Court,13701
881,37108,A Kid In King Arthur'S Court,4037
882,37108,A Kid In King Arthur'S Court,1075
883,37108,A Kid In King Arthur'S Court,494
884,37108,A Kid In King Arthur'S Court,633
885,6071,Kiss Of Death,3975
886,6071,Kiss Of Death,8282
887,6071,Kiss Of Death,3014
888,6071,Kiss Of Death,7869
889,6071,Kiss Of Death,12706
890,11,Star Wars,616
891,11,Star Wars,11795
892,11,Star Wars,7260
893,11,Star Wars,623
894,11,Star Wars,11960
895,9587,Little Women,12215
896,9587,Little Women,4937
897,9587,Little Women,5480
898,9587,Little Women,7060
899,9587,Little Women,1500
900,19101,A Little Princess,11051
901,19101,A Little Princess,3087
902,19101,A Little Princess,10479
903,19101,A Little Princess,211
904,19101,A Little Princess,12346
905,17961,L'Enfer,750
906,17961,L'Enfer,10654
907,17961,L'Enfer,5057
908,17961,L'Enfer,1465
909,17961,L'Enfer,4418
910,18183,Like Water For Chocolate,12215
911,18183,Like Water For Chocolate,5480
912,18183,Like Water For Chocolate,7060
913,18183,Like Water For Chocolate,390
914,18183,Like Water For Chocolate,1482
915,4476,Legends Of The Fall,12215
916,4476,Legends Of The Fall,7036
917,4476,Legends Of The Fall,550
918,4476,Legends Of The Fall,5480
919,4476,Legends Of The Fall,7060
920,11008,Major Payne,14658
921,11008,Major Payne,12413
922,11008,Major Payne,8079
923,11008,Major Payne,11807
924,11008,Major Payne,11978
925,47504,Little Odessa,2389
926,47504,Little Odessa,11051
927,47504,Little Odessa,12737
928,47504,Little Odessa,12747
929,47504,Little Odessa,15019
930,28313,Losing Isaiah,7659
931,28313,Losing Isaiah,8282
932,28313,Losing Isaiah,1803
933,28313,Losing Isaiah,2205
934,28313,Losing Isaiah,12187
935,11318,The Madness Of King George,5452
936,11318,The Madness Of King George,6847
937,11318,The Madness Of King George,7092
938,11318,The Madness Of King George,35
939,11318,The Madness Of King George,1003
940,3036,Mary Shelley'S Frankenstein,634
941,3036,Mary Shelley'S Frankenstein,8220
942,3036,Mary Shelley'S Frankenstein,1624
943,3036,Mary Shelley'S Frankenstein,12215
944,3036,Mary Shelley'S Frankenstein,5799
945,24070,Mixed Nuts,12215
946,24070,Mixed Nuts,372
947,24070,Mixed Nuts,1578
948,24070,Mixed Nuts,5701
949,24070,Mixed Nuts,5254
950,8986,Milk Money,3279
951,8986,Milk Money,1255
952,8986,Milk Money,13045
953,8986,Milk Money,13142
954,8986,Milk Money,14249
955,10510,Miracle On 34Th Street,9396
956,10510,Miracle On 34Th Street,502
957,10510,Miracle On 34Th Street,1496
958,10510,Miracle On 34Th Street,3087
959,10510,Miracle On 34Th Street,10479
960,8438,Murder In The First,2140
961,8438,Murder In The First,4603
962,8438,Murder In The First,2130
963,8438,Murder In The First,10459
964,8438,Murder In The First,14870
965,11593,Nobody'S Fool,7867
966,11593,Nobody'S Fool,9396
967,11593,Nobody'S Fool,7451
968,11593,Nobody'S Fool,1861
969,11593,Nobody'S Fool,1156
970,1945,Nell,11194
971,1945,Nell,14004
972,1945,Nell,2691
973,1945,Nell,6959
974,1945,Nell,5194
975,241,Natural Born Killers,7869
976,241,Natural Born Killers,13081
977,241,Natural Born Killers,3274
978,241,Natural Born Killers,6964
979,241,Natural Born Killers,11194
980,9058,Only You,12215
981,9058,Only You,1754
982,9058,Only You,2147
983,9058,Only You,7623
984,9058,Only You,13141
985,527,Once Were Warriors,348
986,527,Once Were Warriors,3351
987,527,Once Were Warriors,12215
988,527,Once Were Warriors,3972
989,527,Once Were Warriors,4201
990,18220,Poison Ivy Ii: Lily,12215
991,18220,Poison Ivy Ii: Lily,1631
992,18220,Poison Ivy Ii: Lily,11194
993,18220,Poison Ivy Ii: Lily,4752
994,18220,Poison Ivy Ii: Lily,1632
995,6950,Outbreak,4621
996,6950,Outbreak,12760
997,6950,Outbreak,11135
998,6950,Outbreak,6883
999,6950,Outbreak,9375
1000,101,Leon: The Professional,7869
1001,101,Leon: The Professional,13081
1002,101,Leon: The Professional,6964
1003,101,Leon: The Professional,11194
1004,101,Leon: The Professional,12730
1005,680,Pulp Fiction,564
1006,680,Pulp Fiction,16
1007,680,Pulp Fiction,14228
1008,680,Pulp Fiction,11191
1009,680,Pulp Fiction,177
1010,11450,Quiz Show,5852
1011,11450,Quiz Show,900
1012,11450,Quiz Show,13283
1013,11450,Quiz Show,10868
1014,11450,Quiz Show,1646
1015,10452,Queen Margot,4482
1016,10452,Queen Margot,5748
1017,10452,Queen Margot,5057
1018,10452,Queen Margot,1465
1019,10452,Queen Margot,2622
1020,12106,The Quick And The Dead,12765
1021,12106,The Quick And The Dead,2170
1022,12106,The Quick And The Dead,5179
1023,12106,The Quick And The Dead,5746
1024,12106,The Quick And The Dead,10370
1025,3586,Prêt-À-Porter,1199
1026,3586,Prêt-À-Porter,1465
1027,3586,Prêt-À-Porter,181
1028,3586,Prêt-À-Porter,3611
1029,3586,Prêt-À-Porter,5057
1030,110,Three Colors: Red,207
1031,110,Three Colors: Red,208
1032,110,Three Colors: Red,5057
1033,110,Three Colors: Red,8700
1034,110,Three Colors: Red,10654
1035,108,Three Colors: Blue,206
1036,108,Three Colors: Blue,208
1037,108,Three Colors: Blue,5480
1038,108,Three Colors: Blue,12764
1039,108,Three Colors: Blue,13081
1040,109,Three Colors: White,207
1041,109,Three Colors: White,206
1042,109,Three Colors: White,4049
1043,109,Three Colors: White,5480
1044,109,Three Colors: White,7867
1045,36357,Rent-A-Kid,14658
1046,36357,Rent-A-Kid,1380
1047,36357,Rent-A-Kid,3248
1048,36357,Rent-A-Kid,1806
1049,36357,Rent-A-Kid,518
1050,22586,The Swan Princess,10324
1051,22586,The Swan Princess,14707
1052,22586,The Swan Princess,1383
1053,22586,The Swan Princess,11584
1054,22586,The Swan Princess,544
1055,14334,The Secret Of Roan Inish,5833
1056,14334,The Secret Of Roan Inish,7021
1057,14334,The Secret Of Roan Inish,364
1058,14334,The Secret Of Roan Inish,1131
1059,14334,The Secret Of Roan Inish,8506
1060,2636,The Specialist,7308
1061,2636,The Specialist,12706
1062,2636,The Specialist,12738
1063,2636,The Specialist,12676
1064,2636,The Specialist,9842
1065,2164,Stargate,7367
1066,2164,Stargate,14751
1067,2164,Stargate,14890
1068,2164,Stargate,6337
1069,2164,Stargate,11336
1070,11395,The Santa Clause,3078
1071,11395,The Santa Clause,5402
1072,11395,The Santa Clause,14512
1073,11395,The Santa Clause,782
1074,11395,The Santa Clause,1003
1075,278,The Shawshank Redemption,1672
1076,278,The Shawshank Redemption,3301
1077,278,The Shawshank Redemption,4221
1078,278,The Shawshank Redemption,5595
1079,278,The Shawshank Redemption,7869
1080,9905,Shallow Grave,12730
1081,9905,Shallow Grave,7869
1082,9905,Shallow Grave,12706
1083,9905,Shallow Grave,13081
1084,9905,Shallow Grave,8918
1085,12527,Strawberry And Chocolate,7867
1086,12527,Strawberry And Chocolate,9396
1087,12527,Strawberry And Chocolate,11069
1088,12527,Strawberry And Chocolate,7430
1089,12527,Strawberry And Chocolate,12297
1090,20306,Swimming With Sharks,3597
1091,20306,Swimming With Sharks,10580
1092,20306,Swimming With Sharks,3702
1093,20306,Swimming With Sharks,8219
1094,20306,Swimming With Sharks,13678
1095,36614,The Sum Of Us,12215
1096,36614,The Sum Of Us,7623
1097,36614,The Sum Of Us,13141
1098,36614,The Sum Of Us,6605
1099,36614,The Sum Of Us,8144
1100,27993,Senior Trip,5678
1101,27993,Senior Trip,2878
1102,27993,Senior Trip,13465
1103,27993,Senior Trip,2028
1104,27993,Senior Trip,2326
1105,31439,To Live,12215
1106,31439,To Live,5455
1107,31439,To Live,5480
1108,31439,To Live,7060
1109,31439,To Live,8171
1110,9067,Tank Girl,4037
1111,9067,Tank Girl,2658
1112,9067,Tank Girl,2774
1113,9067,Tank Girl,4439
1114,9067,Tank Girl,10926
1115,9059,Tales From The Crypt: Demon Knight,11665
1116,9059,Tales From The Crypt: Demon Knight,4499
1117,9059,Tales From The Crypt: Demon Knight,2589
1118,9059,Tales From The Crypt: Demon Knight,7524
1119,9059,Tales From The Crypt: Demon Knight,12573
1120,193,Star Trek: Generations,709
1121,193,Star Trek: Generations,1272
1122,193,Star Trek: Generations,3147
1123,193,Star Trek: Generations,722
1124,193,Star Trek: Generations,723
1125,25066,Tales From The Hood,12730
1126,25066,Tales From The Hood,7524
1127,25066,Tales From The Hood,12573
1128,25066,Tales From The Hood,14795
1129,25066,Tales From The Hood,11150
1130,12122,Village Of The Damned,12760
1131,12122,Village Of The Damned,14709
1132,12122,Village Of The Damned,14910
1133,12122,Village Of The Damned,11886
1134,12122,Village Of The Damned,12809
1135,11381,Tommy Boy,12331
1136,11381,Tommy Boy,1185
1137,11381,Tommy Boy,297
1138,11381,Tommy Boy,13465
1139,11381,Tommy Boy,737
1140,32636,Vanya On 42Nd Street,12215
1141,32636,Vanya On 42Nd Street,3063
1142,32636,Vanya On 42Nd Street,550
1143,32636,Vanya On 42Nd Street,5480
1144,32636,Vanya On 42Nd Street,7060
1145,1587,What'S Eating Gilbert Grape,12215
1146,1587,What'S Eating Gilbert Grape,1532
1147,1587,What'S Eating Gilbert Grape,5613
1148,1587,What'S Eating Gilbert Grape,5480
1149,1587,What'S Eating Gilbert Grape,7060
1150,9271,Virtuosity,12706
1151,9271,Virtuosity,12760
1152,9271,Virtuosity,3669
1153,9271,Virtuosity,2693
1154,9271,Virtuosity,11433
1155,2064,While You Were Sleeping,12215
1156,2064,While You Were Sleeping,7623
1157,2064,While You Were Sleeping,13141
1158,2064,While You Were Sleeping,6605
1159,2064,While You Were Sleeping,8144
1160,236,Muriel'S Wedding,12215
1161,236,Muriel'S Wedding,7340
1162,236,Muriel'S Wedding,11891
1163,236,Muriel'S Wedding,8667
1164,236,Muriel'S Wedding,6979
1165,48287,The Baby-Sitters Club,14512
1166,48287,The Baby-Sitters Club,6972
1167,48287,The Baby-Sitters Club,1003
1168,48287,The Baby-Sitters Club,5830
1169,48287,The Baby-Sitters Club,11946
1170,3049,Ace Ventura: Pet Detective,11895
1171,3049,Ace Ventura: Pet Detective,1252
1172,3049,Ace Ventura: Pet Detective,1462
1173,3049,Ace Ventura: Pet Detective,2960
1174,3049,Ace Ventura: Pet Detective,741
1175,2759,"The Adventures Of Priscilla, Queen Of The Desert",7867
1176,2759,"The Adventures Of Priscilla, Queen Of The Desert",9396
1177,2759,"The Adventures Of Priscilla, Queen Of The Desert",7430
1178,2759,"The Adventures Of Priscilla, Queen Of The Desert",12297
1179,2759,"The Adventures Of Priscilla, Queen Of The Desert",7977
1180,12635,Backbeat,2992
1181,12635,Backbeat,4507
1182,12635,Backbeat,3011
1183,12635,Backbeat,7582
1184,12635,Backbeat,12215
1185,10497,Bitter Moon,12215
1186,10497,Bitter Moon,9742
1187,10497,Bitter Moon,11194
1188,10497,Bitter Moon,4752
1189,10497,Bitter Moon,7623
1190,11382,Bullets Over Broadway,12765
1191,11382,Bullets Over Broadway,3881
1192,11382,Bullets Over Broadway,4994
1193,11382,Bullets Over Broadway,13105
1194,11382,Bullets Over Broadway,148
1195,9331,Clear And Present Danger,1723
1196,9331,Clear And Present Danger,9842
1197,9331,Clear And Present Danger,12410
1198,9331,Clear And Present Danger,14664
1199,9331,Clear And Present Danger,3381
1200,10464,"Corrina, Corrina",12215
1201,10464,"Corrina, Corrina",381
1202,10464,"Corrina, Corrina",4060
1203,10464,"Corrina, Corrina",7623
1204,10464,"Corrina, Corrina",13141
1205,34152,Crooklyn,1800
1206,34152,Crooklyn,2028
1207,34152,Crooklyn,426
1208,34152,Crooklyn,1801
1209,34152,Crooklyn,9585
1210,9495,The Crow,503
1211,9495,The Crow,6246
1212,9495,The Crow,12706
1213,9495,The Crow,12738
1214,9495,The Crow,10895
1215,29973,Cobb,7659
1216,29973,Cobb,12215
1217,29973,Cobb,3274
1218,29973,Cobb,5736
1219,29973,Cobb,3255
1220,888,The Flintstones,1876
1221,888,The Flintstones,2093
1222,888,The Flintstones,718
1223,888,The Flintstones,3941
1224,888,The Flintstones,4037
1225,13,Forrest Gump,12215
1226,13,Forrest Gump,196
1227,13,Forrest Gump,4735
1228,13,Forrest Gump,7623
1229,13,Forrest Gump,13141
1230,712,Four Weddings And A Funeral,12215
1231,712,Four Weddings And A Funeral,7623
1232,712,Four Weddings And A Funeral,13141
1233,712,Four Weddings And A Funeral,63
1234,712,Four Weddings And A Funeral,6605
1235,16295,Higher Learning,3510
1236,16295,Higher Learning,12215
1237,16295,Higher Learning,4567
1238,16295,Higher Learning,2306
1239,16295,Higher Learning,5480
1240,10879,I Love Trouble,3320
1241,10879,I Love Trouble,3791
1242,10879,I Love Trouble,4
1243,10879,I Love Trouble,4994
1244,10879,I Love Trouble,13105
1245,10660,It Could Happen To You,12215
1246,10660,It Could Happen To You,1892
1247,10660,It Could Happen To You,2147
1248,10660,It Could Happen To You,7623
1249,10660,It Could Happen To You,13141
1250,8587,The Lion King,4453
1251,8587,The Lion King,4337
1252,8587,The Lion King,11051
1253,8587,The Lion King,560
1254,8587,The Lion King,13064
1255,1689,Little Buddha,10868
1256,1689,Little Buddha,11051
1257,1689,Little Buddha,975
1258,1689,Little Buddha,12410
1259,1689,Little Buddha,13070
1260,11596,New Nightmare,12573
1261,11596,New Nightmare,9043
1262,11596,New Nightmare,2486
1263,11596,New Nightmare,751
1264,11596,New Nightmare,4825
1265,854,The Mask,4631
1266,854,The Mask,9819
1267,854,The Mask,3477
1268,854,The Mask,4082
1269,854,The Mask,2203
1270,9359,Maverick,1046
1271,9359,Maverick,1002
1272,9359,Maverick,6475
1273,9359,Maverick,1044
1274,9359,Maverick,1045
1275,23333,Mrs. Parker And The Vicious Circle,2295
1276,23333,Mrs. Parker And The Vicious Circle,9085
1277,23333,Mrs. Parker And The Vicious Circle,531
1278,23333,Mrs. Parker And The Vicious Circle,1204
1279,23333,Mrs. Parker And The Vicious Circle,12071
1280,36593,The Naked Gun 33⅓: The Final Insult,2029
1281,36593,The Naked Gun 33⅓: The Final Insult,2030
1282,36593,The Naked Gun 33⅓: The Final Insult,741
1283,36593,The Naked Gun 33⅓: The Final Insult,1252
1284,36593,The Naked Gun 33⅓: The Final Insult,1462
1285,12280,The Paper,196
1286,12280,The Paper,475
1287,12280,The Paper,1265
1288,12280,The Paper,7867
1289,12280,The Paper,9396
1290,2788,Reality Bites,482
1291,2788,Reality Bites,9544
1292,2788,Reality Bites,1150
1293,2788,Reality Bites,2605
1294,2788,Reality Bites,1190
1295,10427,Red Rock West,7869
1296,10427,Red Rock West,13081
1297,10427,Red Rock West,6964
1298,10427,Red Rock West,3177
1299,10427,Red Rock West,11194
1300,11011,Ri¢Hie Ri¢H,1351
1301,11011,Ri¢Hie Ri¢H,14658
1302,11011,Ri¢Hie Ri¢H,313
1303,11011,Ri¢Hie Ri¢H,1806
1304,11011,Ri¢Hie Ri¢H,14512
1305,8987,The River Wild,12706
1306,8987,The River Wild,6740
1307,8987,The River Wild,6880
1308,8987,The River Wild,12730
1309,8987,The River Wild,9321
1310,1637,Speed,816
1311,1637,Speed,6880
1312,1637,Speed,2930
1313,1637,Speed,2363
1314,1637,Speed,12706
1315,15128,Speechless,4994
1316,15128,Speechless,13045
1317,15128,Speechless,13142
1318,15128,Speechless,14249
1319,15128,Speechless,2147
1320,8831,Timecop,4359
1321,8831,Timecop,7094
1322,8831,Timecop,12706
1323,8831,Timecop,12760
1324,8831,Timecop,8
1325,36955,True Lies,12706
1326,36955,True Lies,12738
1327,36955,True Lies,9842
1328,36955,True Lies,10152
1329,36955,True Lies,12410
1330,10449,When A Man Loves A Woman,12215
1331,10449,When A Man Loves A Woman,2143
1332,10449,When A Man Loves A Woman,3247
1333,10449,When A Man Loves A Woman,5213
1334,10449,When A Man Loves A Woman,5480
1335,12160,Wyatt Earp,14867
1336,12160,Wyatt Earp,3632
1337,12160,Wyatt Earp,1844
1338,12160,Wyatt Earp,12737
1339,12160,Wyatt Earp,12747
1340,29444,S.F.W.,7867
1341,29444,S.F.W.,9396
1342,29444,S.F.W.,7430
1343,29444,S.F.W.,12297
1344,29444,S.F.W.,1219
1345,26352,A Low Down Dirty Shame,2146
1346,26352,A Low Down Dirty Shame,5267
1347,26352,A Low Down Dirty Shame,1982
1348,26352,A Low Down Dirty Shame,379
1349,26352,A Low Down Dirty Shame,50
1350,11667,Street Fighter,6874
1351,11667,Street Fighter,6873
1352,11667,Street Fighter,6467
1353,11667,Street Fighter,1165
1354,11667,Street Fighter,448
1355,8011,Highlander: The Final Dimension,2036
1356,8011,Highlander: The Final Dimension,3607
1357,8011,Highlander: The Final Dimension,9621
1358,8011,Highlander: The Final Dimension,10806
1359,8011,Highlander: The Final Dimension,2336
1360,2654,In The Mouth Of Madness,12573
1361,2654,In The Mouth Of Madness,4825
1362,2654,In The Mouth Of Madness,10116
1363,2654,In The Mouth Of Madness,14378
1364,2654,In The Mouth Of Madness,7524
1365,18069,8 Seconds,12215
1366,18069,8 Seconds,2376
1367,18069,8 Seconds,5480
1368,18069,8 Seconds,7060
1369,18069,8 Seconds,5335
1370,19092,Above The Rim,3070
1371,19092,Above The Rim,769
1372,19092,Above The Rim,7869
1373,19092,Above The Rim,13081
1374,19092,Above The Rim,14965
1375,2758,Addams Family Values,1123
1376,2758,Addams Family Values,4353
1377,2758,Addams Family Values,14658
1378,2758,Addams Family Values,10358
1379,2758,Addams Family Values,333
1380,10436,The Age Of Innocence,12215
1381,10436,The Age Of Innocence,524
1382,10436,The Age Of Innocence,2004
1383,10436,The Age Of Innocence,5480
1384,10436,The Age Of Innocence,7060
1385,13595,Airheads,146
1386,13595,Airheads,6211
1387,13595,Airheads,5970
1388,13595,Airheads,4507
1389,13595,Airheads,3123
1390,46094,The Air Up There,209
1391,46094,The Air Up There,14658
1392,46094,The Air Up There,494
1393,46094,The Air Up There,1697
1394,46094,The Air Up There,1142
1395,9409,Another Stakeout,2946
1396,9409,Another Stakeout,13105
1397,9409,Another Stakeout,4032
1398,9409,Another Stakeout,7977
1399,9409,Another Stakeout,10250
1400,16771,Barcelona,1017
1401,16771,Barcelona,12215
1402,16771,Barcelona,961
1403,16771,Barcelona,7623
1404,16771,Barcelona,13141
1405,46924,Being Human,10459
1406,46924,Being Human,2140
1407,46924,Being Human,4883
1408,46924,Being Human,12012
1409,46924,Being Human,2873
1410,11041,The Beverly Hillbillies,2272
1411,11041,The Beverly Hillbillies,8997
1412,11041,The Beverly Hillbillies,7797
1413,11041,The Beverly Hillbillies,13465
1414,11041,The Beverly Hillbillies,2028
1415,306,Beverly Hills Cop Iii,2157
1416,306,Beverly Hills Cop Iii,2156
1417,306,Beverly Hills Cop Iii,12207
1418,306,Beverly Hills Cop Iii,13105
1419,306,Beverly Hills Cop Iii,14904
1420,14522,Black Beauty,95
1421,14522,Black Beauty,3527
1422,14522,Black Beauty,9449
1423,14522,Black Beauty,13070
1424,14522,Black Beauty,6337
1425,26203,Blink,13081
1426,26203,Blink,7869
1427,26203,Blink,12764
1428,26203,Blink,12407
1429,26203,Blink,6964
1430,178,Blown Away,3274
1431,178,Blown Away,9842
1432,178,Blown Away,12410
1433,178,Blown Away,14664
1434,178,Blown Away,11194
1435,19819,Blue Chips,766
1436,19819,Blue Chips,2579
1437,19819,Blue Chips,11611
1438,19819,Blue Chips,1511
1439,19819,Blue Chips,2930
1440,57834,Blue Sky,12215
1441,57834,Blue Sky,3822
1442,57834,Blue Sky,745
1443,57834,Blue Sky,5480
1444,57834,Blue Sky,7060
1445,4722,Body Snatchers,3612
1446,4722,Body Snatchers,12760
1447,4722,Body Snatchers,14709
