id_peli,title,word_bag
26141,Fatal Instinct,Fatal Instinct  Comedy CarlReiner CarlReiner
10997,Farewell My Concubine,Farewell My Concubine  Drama ChenKaige ChenKaige
16297,With Honors,With Honors  Comedy Drama AlekKeshishian AlekKeshishian
18551,Flesh And Bone,Flesh And Bone  Romance Drama Mystery SteveKloves SteveKloves
1634,Free Willy,Free Willy FreeWillyCollection Family Adventure SimonWincer SimonWincer
5503,The Fugitive,The Fugitive TheFugitive/U.S.MarshalsCollection Adventure Action Crime Thriller Mystery AndrewDavis AndrewDavis
35588,Geronimo: An American Legend,Geronimo: An American Legend  Drama Action History Western WalterHill WalterHill
2087,The Getaway,The Getaway  Drama Action Thriller RogerDonaldson RogerDonaldson
41579,Getting Even With Dad,Getting Even With Dad  Comedy Family Crime HowardDeutch HowardDeutch
4916,Guilty As Sin,Guilty As Sin  Drama Thriller SidneyLumet SidneyLumet
2019,Hard Target,Hard Target HardTargetCollection Adventure Action Crime Thriller JohnWoo JohnWoo
31642,Heaven & Earth,Heaven & Earth  Drama Action History War OliverStone OliverStone
9255,Hot Shots! Part Deux,Hot Shots! Part Deux HotShots!Collection Comedy Action War JimAbrahams JimAbrahams
10612,The Englishman Who Went Up A Hill But Came Down A Mountain,The Englishman Who Went Up A Hill But Came Down A Mountain  Comedy Romance Drama ChristopherMonger ChristopherMonger
2259,The House Of The Spirits,The House Of The Spirits  Romance Drama BilleAugust BilleAugust
11934,The Hudsucker Proxy,The Hudsucker Proxy  Comedy Drama JoelCoen JoelCoen
106143,I'Ll Do Anything,I'Ll Do Anything  Comedy Drama JamesL.Brooks JamesL.Brooks
12475,In The Army Now,"In The Army Now  Comedy DanielPetrie,Jr. DanielPetrie,Jr."
9386,In The Line Of Fire,In The Line Of Fire  Drama Action Crime Thriller Mystery WolfgangPetersen WolfgangPetersen
7984,In The Name Of The Father,In The Name Of The Father  Drama JimSheridan JimSheridan
15765,What'S Love Got To Do With It,What'S Love Got To Do With It  Drama Music BrianGibson BrianGibson
31643,Jimmy Hollywood,Jimmy Hollywood  Comedy BarryLevinson BarryLevinson
6,Judgment Night,Judgment Night  Action Crime Thriller StephenHopkins StephenHopkins
329,Jurassic Park,Jurassic Park JurassicParkCollection Adventure Science Fiction StevenSpielberg StevenSpielberg
10909,Kalifornia,Kalifornia  Crime Thriller DominicSena DominicSena
507,Killing Zoe,Killing Zoe  Drama Action Crime Thriller RogerAvary RogerAvary
34024,King Of The Hill,King Of The Hill  Drama StevenSoderbergh StevenSoderbergh
9593,Last Action Hero,Last Action Hero  Comedy Family Adventure Fantasy Action  
42580,Life With Mikey,Life With Mikey  Comedy Family JamesLapine JamesLapine
22317,Lightning Jack,Lightning Jack  Comedy Action Western SimonWincer PaulHogan GregCoote SimonWincer PaulHogan GregCoote
1413,M. Butterfly,M. Butterfly  Romance Drama DavidCronenberg DavidCronenberg
12121,Made In America,Made In America  Comedy RichardBenjamin RichardBenjamin
2246,Malice,Malice  Drama Crime HaroldBecker HaroldBecker
10502,The Man Without A Face,The Man Without A Face  Drama MelGibson MelGibson
10440,Manhattan Murder Mystery,Manhattan Murder Mystery  Comedy Mystery WoodyAllen WoodyAllen
9516,Menace Ii Society,Menace Ii Society  Drama Action Crime AlbertHughes AllenHughes AlbertHughes AllenHughes
2320,Executive Decision,Executive Decision  Adventure Drama Action Thriller StuartBaird StuartBaird
5879,In The Realm Of The Senses,In The Realm Of The Senses  Romance Drama NagisaŌshima NagisaŌshima
788,Mrs. Doubtfire,Mrs. Doubtfire  Comedy Family Drama ChrisColumbus ChrisColumbus
11231,The Next Karate Kid,The Next Karate Kid TheKarateKidCollection Adventure ChristopherCain ChristopherCain
9300,Orlando,Orlando  Fantasy Romance Drama SallyPotter SallyPotter
9559,A Perfect World,A Perfect World  Drama Crime Thriller ClintEastwood ClintEastwood
9800,Philadelphia,Philadelphia  Drama JonathanDemme JonathanDemme
713,The Piano,The Piano  Romance Drama JaneCampion JaneCampion
8291,Poetic Justice,Poetic Justice  Romance Drama JohnSingleton JohnSingleton
25557,The Puppet Masters,The Puppet Masters  Thriller Horror Science Fiction StuartOrme StuartOrme
10872,The Ref,The Ref  Comedy TedDemme TedDemme
1245,The Remains Of The Day,The Remains Of The Day  Romance Drama JamesIvory JamesIvory
11858,Renaissance Man,Renaissance Man  Comedy War PennyMarshall PennyMarshall
7007,Rising Sun,Rising Sun  Drama Action Thriller PhilipKaufman PhilipKaufman
10467,The Road To Wellville,The Road To Wellville  Comedy Romance AlanParker AlanParker
5550,Robocop 3,Robocop 3  Adventure Action Crime Thriller Science Fiction FredDekker FredDekker
8005,Robin Hood: Men In Tights,Robin Hood: Men In Tights  Comedy MelBrooks MelBrooks
2088,Romeo Is Bleeding,Romeo Is Bleeding  Drama Action Crime Thriller PeterMedak PeterMedak
10412,Romper Stomper,Romper Stomper  Drama Action Thriller GeoffreyWright GeoffreyWright
14534,Rudy,Rudy  Drama DavidAnspaugh DavidAnspaugh
424,Schindler'S List,Schindler'S List  Drama History War StevenSpielberg StevenSpielberg
35233,The Scout,The Scout  Comedy Drama MichaelRitchie MichaelRitchie
14291,Searching For Bobby Fischer,Searching For Bobby Fischer  Drama StevenZaillian StevenZaillian
11236,The Secret Garden,The Secret Garden TheSecretGardenCollection Family Fantasy Drama AgnieszkaHolland AgnieszkaHolland
11592,Serial Mom,Serial Mom  Comedy Crime Thriller Horror JohnWaters JohnWaters
8850,The Shadow,The Shadow TheShadowCollection Adventure Fantasy Action Thriller Science Fiction RussellMulcahy RussellMulcahy
10445,Shadowlands,Shadowlands  Romance Drama RichardAttenborough RichardAttenborough
695,Short Cuts,Short Cuts  Comedy Drama RobertAltman RobertAltman
43535,A Simple Twist Of Fate,A Simple Twist Of Fate  Family Drama  
12519,Sirens,Sirens  Comedy Drama JohnDuigan JohnDuigan
23210,Six Degrees Of Separation,Six Degrees Of Separation  Comedy Drama Mystery FredSchepisi FredSchepisi
858,Sleepless In Seattle,Sleepless In Seattle  Comedy Romance Drama NoraEphron NoraEphron
867,Sliver,Sliver  Drama Thriller PhillipNoyce PhillipNoyce
78,Blade Runner,Blade Runner BladeRunnerCollection Drama Thriller Science Fiction RidleyScott RidleyScott
13203,Son In Law,Son In Law  Comedy Romance Drama SteveRash SteveRash
10442,So I Married An Axe Murderer,So I Married An Axe Murderer  Comedy Romance Crime ThomasSchlamme ThomasSchlamme
11074,Striking Distance,Striking Distance  Action Crime Thriller Mystery RowdyHerrington RowdyHerrington
9607,Super Mario Bros.,Super Mario Bros.  Comedy Family Adventure Fantasy AnnabelJankel RockyMorton AnnabelJankel RockyMorton
17585,Surviving The Game,Surviving The Game  Adventure Action Crime Thriller ErnestR.Dickerson ErnestR.Dickerson
9057,Terminal Velocity,Terminal Velocity  Action Thriller DeranSarafian DeranSarafian
10635,Threesome,Threesome  Comedy Family Romance Drama AndrewFleming AndrewFleming
9479,The Nightmare Before Christmas,The Nightmare Before Christmas  Animation Family Fantasy HenrySelick HenrySelick
11969,Tombstone,Tombstone  Adventure Drama Action History Western GeorgeP.Cosmatos GeorgeP.Cosmatos
319,True Romance,True Romance  Romance Action Crime Thriller TonyScott TonyScott
26408,The War Room,The War Room  History Documentary D.A.Pennebaker ChrisHegedus D.A.Pennebaker ChrisHegedus
15139,The Pagemaster,The Pagemaster  Animation Family Fantasy Science Fiction JoeJohnston PixoteHunt MauriceHunt JoeJohnston PixoteHunt MauriceHunt
11446,Welcome To The Dollhouse,Welcome To The Dollhouse  Comedy Drama ToddSolondz ToddSolondz
51980,Germinal,Germinal  Romance Drama ClaudeBerri ClaudeBerri
24405,Chasers,Chasers  Comedy Romance DennisHopper DennisHopper
11655,Cronos,Cronos  Drama Thriller Horror  
8223,Kika,Kika  Comedy Drama PedroAlmodóvar PedroAlmodóvar
31504,Little Big League,Little Big League  Comedy Family AndrewScheinman AndrewScheinman
23637,"Ciao, Professore!","Ciao, Professore!  Comedy Foreign LinaWertmüller LinaWertmüller"
17600,Spanking The Monkey,Spanking The Monkey  Comedy Drama DavidO.Russell DavidO.Russell
10897,The Little Rascals,The Little Rascals  Comedy Family Romance PenelopeSpheeris PenelopeSpheeris
21352,Andre,Andre  Family Adventure Drama GeorgeT.Miller GeorgeT.Miller
32562,The Celluloid Closet,The Celluloid Closet  History Documentary RobEpstein JeffreyFriedman RobEpstein JeffreyFriedman
25403,Dear Diary,Dear Diary  Comedy Drama NanniMoretti NanniMoretti
9066,The Brady Bunch Movie,The Brady Bunch Movie TheBradyBunchCollection Comedy BettyThomas BettyThomas
771,Home Alone,Home Alone HomeAloneCollection Comedy Family ChrisColumbus ChrisColumbus
812,Aladdin,Aladdin AladdinCollection Animation Comedy Family Adventure Fantasy Romance RonClements JohnMusker RonClements JohnMusker
280,Terminator 2: Judgment Day,Terminator 2: Judgment Day TheTerminatorCollection Action Thriller Science Fiction JamesCameron JamesCameron
581,Dances With Wolves,Dances With Wolves  Adventure Drama Western KevinCostner KevinCostner
268,Batman,Batman BatmanCollection Fantasy Action TimBurton TimBurton
274,The Silence Of The Lambs,The Silence Of The Lambs TheHannibalLecterAnthology Drama Crime Thriller JonathanDemme JonathanDemme
114,Pretty Woman,Pretty Woman  Comedy Romance GarryMarshall GarryMarshall
15477,Love And A .45,Love And A .45  Crime Thriller C.M.Talkington C.M.Talkington
30528,Bye Bye Love,Bye Bye Love  Comedy Romance SamWeisman SamWeisman
7300,One Fine Day,One Fine Day  Comedy Romance MichaelHoffman MichaelHoffman
10824,Candyman: Farewell To The Flesh,Candyman: Farewell To The Flesh CandymanCollection Horror BillCondon BillCondon
275,Fargo,Fargo  Drama Crime Thriller JoelCoen JoelCoen
25059,Homeward Bound Ii: Lost In San Francisco,Homeward Bound Ii: Lost In San Francisco HomewardBoundCollection Comedy Family Adventure Drama DavidR.Ellis DavidR.Ellis
11827,Heavy Metal,Heavy Metal HeavyMetalCollection Animation Science Fiction GeraldPotterton GeraldPotterton
8766,Hellraiser: Bloodline,Hellraiser: Bloodline HellraiserCollection Thriller Horror Science Fiction KevinYagher JoeChappelle KevinYagher JoeChappelle
23570,The Pallbearer,The Pallbearer  Comedy Romance MattReeves MattReeves
4307,The Flower Of My Secret,The Flower Of My Secret  Romance Drama PedroAlmodóvar PedroAlmodóvar
46029,Two Much,Two Much  Comedy Romance FerdoTrueba FerdoTrueba
32308,Ed,Ed  Comedy Family BillCouturié BillCouturié
28121,A Thin Line Between Love And Hate,A Thin Line Between Love And Hate  Comedy Romance Crime Thriller MartinLawrence MartinLawrence
12520,The Last Supper,The Last Supper  Comedy Drama Crime Thriller StacyTitle StacyTitle
1592,Primal Fear,Primal Fear  Drama Crime Thriller Mystery GregoryHoblit GregoryHoblit
19042,All Dogs Go To Heaven 2,All Dogs Go To Heaven 2  Animation Family Adventure Fantasy Romance PaulSabella LarryLeker PaulSabella LarryLeker
38884,Land And Freedom,Land And Freedom  Romance Drama History War KenLoach KenLoach
36259,Theodore Rex,Theodore Rex  Family Fantasy Science Fiction JonathanR.Betuel JonathanR.Betuel
9099,Sgt. Bilko,Sgt. Bilko  Comedy Family JonathanLynn JonathanLynn
61752,Girl 6,Girl 6  Comedy SpikeLee SpikeLee
10988,Diabolique,Diabolique  Drama Thriller Horror Mystery JeremiahS.Chechik JeremiahS.Chechik
11479,"Little Indian, Big City","Little Indian, Big City  Comedy Family Adventure Drama HervéPalud HervéPalud"
12652,Nelly And Monsieur Arnaud,Nelly And Monsieur Arnaud  Romance Drama ClaudeSautet ClaudeSautet
10684,Courage Under Fire,Courage Under Fire  Drama Thriller Mystery War EdwardZwick EdwardZwick
954,Mission: Impossible,Mission: Impossible Mission:ImpossibleCollection Adventure Action Thriller BrianDePalma BrianDePalma
18989,Moll Flanders,Moll Flanders  Romance Drama PenDensham PenDensham
8840,Dragonheart,Dragonheart  Fantasy RobCohen RobCohen
11107,Eddie,Eddie  Comedy Action SteveRash SteveRash
10539,James And The Giant Peach,James And The Giant Peach  Animation Family Adventure HenrySelick HenrySelick
18414,Kids In The Hall: Brain Candy,Kids In The Hall: Brain Candy  Comedy KellyMakin KellyMakin
11902,Underground,Underground  Comedy Drama War EmirKusturica EmirKusturica
27098,All Things Fair,All Things Fair  Romance Drama War BoWiderberg BoWiderberg
25087,Bloodsport Ii,Bloodsport Ii BloodsportCollection Action Thriller AlanMehrez AlanMehrez
3065,Mystery Science Theater 3000: The Movie,Mystery Science Theater 3000: The Movie  Comedy Science Fiction JimMallon JimMallon
2300,Space Jam,Space Jam  Animation Comedy Family Fantasy Drama JoePytka JoePytka
35797,Coup De Torchon,Coup De Torchon  Drama BertrandTavernier BertrandTavernier
27281,Operation Dumbo Drop,Operation Dumbo Drop  Comedy Family Adventure Action SimonWincer SimonWincer
40001,Mrs. Winterbourne,Mrs. Winterbourne  Comedy Romance Drama RichardBenjamin RichardBenjamin
12656,Feeling Minnesota,Feeling Minnesota  Comedy Drama Action Thriller StevenBaigelman StevenBaigelman
25969,Angus,Angus  Comedy Family Romance Drama PatrickReadJohnson PatrickReadJohnson
44103,Priest Daens,Priest Daens  Drama History StijnConinx StijnConinx
9103,The Quest,The Quest  Adventure Action Jean-ClaudeVanDamme Jean-ClaudeVanDamme
10990,Mulholland Falls,Mulholland Falls  Drama Thriller Mystery LeeTamahori LeeTamahori
8866,The Truth About Cats & Dogs,The Truth About Cats & Dogs  Comedy Romance MichaelLehmann MichaelLehmann
12233,Oliver & Company,Oliver & Company  Animation Comedy Family GeorgeScribner GeorgeScribner
23449,Celtic Pride,Celtic Pride  Comedy  
36355,Flipper,Flipper  Family Adventure AlanShapiro AlanShapiro
922,Dead Man,Dead Man  Fantasy Drama Western JimJarmusch JimJarmusch
11876,The Horseman On The Roof,The Horseman On The Roof  Adventure Romance Drama War Jean-PaulRappeneau Jean-PaulRappeneau
52633,Switchblade Sisters,Switchblade Sisters  Drama Action Crime JackHill JackHill
11687,The Visitors,The Visitors TheVisitorsCollection Comedy Fantasy Science Fiction Jean-MariePoiré Jean-MariePoiré
9304,Multiplicity,Multiplicity  Comedy Fantasy Science Fiction HaroldRamis HaroldRamis
9100,The Craft,The Craft  Fantasy Drama Thriller Horror AndrewFleming AndrewFleming
20759,The Great White Hype,The Great White Hype  Comedy Drama ReginaldHudlin ReginaldHudlin
32513,Cold Comfort Farm,Cold Comfort Farm  Comedy Romance Drama JohnSchlesinger JohnSchlesinger
36915,Heaven'S Prisoners,Heaven'S Prisoners  Drama Thriller Mystery PhilJoanou PhilJoanou
9802,The Rock,The Rock  Adventure Action Thriller MichaelBay MichaelBay
21588,Cemetery Man,Cemetery Man  Comedy Fantasy Drama Horror MicheleSoavi MicheleSoavi
664,Twister,Twister  Adventure Drama Action  
11867,Barb Wire,Barb Wire  Action Science Fiction DavidHogan DavidHogan
10280,Thinner,Thinner  Thriller Horror TomHolland TomHolland
10535,Spy Hard,Spy Hard  Comedy Action RickFriedberg RickFriedberg
532,A Close Shave,A Close Shave Wallace&GromitCollection Animation Comedy Family NickPark NickPark
16299,The Stupids,The Stupids  Comedy Family JohnLandis JohnLandis
10547,The Arrival,The Arrival TheArrivalCollection Action Thriller Science Fiction Mystery DavidTwohy DavidTwohy
35645,Gold Diggers: The Secret Of Bear Mountain,Gold Diggers: The Secret Of Bear Mountain  Drama KevinJamesDobson KevinJamesDobson
40751,Ashes Of Time,Ashes Of Time  Drama Action  
9879,Striptease,Striptease  Drama Crime Thriller AndrewBergman AndrewBergman
63564,The Last Of The High Kings,The Last Of The High Kings  Comedy Drama DavidKeating DavidKeating
26890,I Shot Andy Warhol,I Shot Andy Warhol  Drama MaryHarron MaryHarron
627,Trainspotting,Trainspotting TrainspottingCollection Drama Crime DannyBoyle DannyBoyle
602,Independence Day,Independence Day IndependenceDayCollection Adventure Action Science Fiction RolandEmmerich RolandEmmerich
14553,Stealing Beauty,Stealing Beauty  Romance Drama BernardoBertolucci BernardoBertolucci
9566,The Fan,The Fan  Drama Thriller Mystery TonyScott TonyScott
10545,The Hunchback Of Notre Dame,The Hunchback Of Notre Dame  Animation Family Drama GaryTrousdale KirkWise GaryTrousdale KirkWise
9894,The Cable Guy,The Cable Guy  Comedy Drama Thriller BenStiller BenStiller
11543,Kingpin,Kingpin  Comedy PeterFarrelly BobbyFarrelly PeterFarrelly BobbyFarrelly
9268,Eraser,Eraser  Drama Action Thriller Mystery ChuckRussell ChuckRussell
9327,The Nutty Professor,The Nutty Professor TheNuttyProfessorCollection Comedy Fantasy Romance Science Fiction TomShadyac TomShadyac
10779,The Frighteners,The Frighteners  Comedy Horror PeterJackson PeterJackson
26748,Lone Star,Lone Star  Romance Drama Mystery JohnSayles JohnSayles
38223,Harriet The Spy,Harriet The Spy  Comedy Family Drama BronwenHughes BronwenHughes
9294,Phenomenon,Phenomenon  Fantasy Romance Drama Science Fiction JonTurteltaub JonTurteltaub
11363,She'S The One,She'S The One  Comedy Romance EdwardBurns EdwardBurns
1645,A Time To Kill,A Time To Kill  Drama Crime Thriller JoelSchumacher JoelSchumacher
36344,Alaska,Alaska  Adventure FraserClarkeHeston FraserClarkeHeston
18550,Fled,Fled  Comedy Action Thriller KevinHooks KevinHooks
11511,Kazaam,Kazaam  Comedy Family Fantasy Science Fiction PaulMichaelGlaser PaulMichaelGlaser
34170,Larger Than Life,Larger Than Life  Comedy Family HowardFranklin HowardFranklin
12606,A Very Brady Sequel,A Very Brady Sequel TheBradyBunchCollection Comedy ArleneSanford ArleneSanford
18975,The Adventures Of Pinocchio,The Adventures Of Pinocchio  Animation Family Fantasy SteveBarron SteveBarron
11962,Joe'S Apartment,Joe'S Apartment  Comedy Fantasy Music JohnPayson JohnPayson
2925,The First Wives Club,The First Wives Club  Comedy HughWilson HughWilson
3595,Ransom,Ransom  Action Thriller RonHoward RonHoward
9308,High School High,High School High  Comedy HartBochner HartBochner
10830,Matilda,Matilda  Comedy Family Fantasy  
10546,The Crow: City Of Angels,The Crow: City Of Angels TheCrowCollection Fantasy Action Thriller TimPope TimPope
18862,House Arrest,House Arrest  Comedy Family HarryWiner HarryWiner
