id_peli,title,budget,revenue,return,original_language,release_year,release_date,runtime,popularity,vote_average,vote_count
10510,Miracle on 34th Street,0.0,46264384.0,0.0,en,1994,1994-11-18,114.0,5.831622,6.4,199.0
17402,Miami Rhapsody,6.0,5.0,0.8333333333333334,en,1995,1995-01-27,95.0,1.137266,5.6,7.0
38722,My Family,5500000.0,0.0,0.0,en,1995,1995-05-03,128.0,3.121288,7.0,11.0
8438,Murder in the First,0.0,17381942.0,0.0,en,1995,1995-01-20,122.0,9.518564,6.9,140.0
11593,Nobody's Fool,0.0,0.0,0.0,en,1994,1994-12-23,110.0,2.891269,7.0,56.0
1945,Nell,31000000.0,106683817.0,3.4414134516129034,en,1994,1994-12-23,112.0,5.930957,6.1,128.0
39310,New Jersey Drive,0.0,0.0,0.0,en,1995,1995-04-19,98.0,0.629955,6.9,7.0
109560,New York Cop,0.0,0.0,0.0,en,1993,1993-08-14,93.0,0.004537,0.0,0.0
56428,Beyond Bedlam,4800000.0,0.0,0.0,en,1994,1994-04-22,89.0,0.426952,4.0,4.0
63105,Nemesis 2 - Nebula,0.0,0.0,0.0,en,1995,1995-09-26,83.0,1.466491,4.6,10.0
131957,Nina Takes a Lover,0.0,0.0,0.0,en,1995,1995-03-03,100.0,0.769522,7.4,4.0
241,Natural Born Killers,34000000.0,50282766.0,1.4789048823529412,en,1994,1994-08-25,119.0,11.226856,6.9,927.0
9058,Only You,0.0,0.0,0.0,en,1994,1994-09-17,115.0,4.936761,6.4,92.0
527,Once Were Warriors,0.0,2201126.0,0.0,en,1994,1994-09-02,99.0,4.025276,7.6,106.0
18220,Poison Ivy II: Lily,0.0,0.0,0.0,en,1996,1996-01-16,106.0,6.448039,4.6,32.0
6950,Outbreak,50000000.0,189859560.0,3.7971912,en,1995,1995-03-10,127.0,13.676444,6.4,522.0
101,Leon: The Professional,16000000.0,45284974.0,2.830310875,fr,1994,1994-09-14,110.0,20.477329,8.2,4293.0
63020,The Perez Family,11000000.0,2832826.0,0.25752963636363635,en,1995,1995-05-12,113.0,1.433544,6.6,9.0
2307,A Pyromaniac's Love Story,0.0,0.0,0.0,en,1995,1995-04-28,94.0,0.463307,7.0,2.0
680,Pulp Fiction,8000000.0,213928762.0,26.74109525,en,1994,1994-09-10,154.0,140.950236,8.3,8670.0
41478,Panther,0.0,6834525.0,0.0,en,1995,1995-11-10,124.0,7.160149,6.4,6.0
25296,Pushing Hands,400000.0,152322.0,0.380805,zh,1992,1992-02-01,105.0,1.638622,6.1,9.0
11450,Quiz Show,0.0,0.0,0.0,en,1994,1994-09-16,133.0,7.772505,7.1,262.0
30304,Picture Bride,0.0,0.0,0.0,en,1995,1995-05-05,94.0,1.296912,7.4,5.0
10452,Queen Margot,0.0,0.0,0.0,fr,1994,1994-05-13,162.0,4.405405,7.0,67.0
12106,The Quick and the Dead,32000000.0,18552460.0,0.579764375,en,1995,1995-02-09,107.0,7.54701,6.2,431.0
161495,Roommates,22000000.0,12400000.0,0.5636363636363636,sv,1995,1995-03-01,108.0,3.395867,6.4,7.0
3586,Prêt-à-Porter,15000000.0,11300653.0,0.7533768666666667,en,1994,1994-12-23,133.0,6.259433,5.3,33.0
110,Three Colors: Red,0.0,0.0,0.0,fr,1994,1994-05-27,99.0,7.832755,7.8,246.0
108,Three Colors: Blue,0.0,0.0,0.0,fr,1993,1993-01-10,98.0,8.843517,7.7,311.0
109,Three Colors: White,0.0,0.0,0.0,fr,1994,1994-01-26,91.0,6.5898,7.3,218.0
159185,"Red Firecracker, Green Firecracker",0.0,0.0,0.0,zh,1994,1994-10-14,111.0,0.078257,7.0,2.0
36357,Rent-a-Kid,0.0,0.0,0.0,en,1995,1995-01-01,85.0,1.155255,5.1,15.0
92769,Relative Fear,0.0,0.0,0.0,en,1995,1995-10-03,90.0,0.499601,4.7,3.0
28033,Stuart Saves His Family,0.0,0.0,0.0,en,1995,1995-04-12,95.0,1.390885,5.0,6.0
22586,The Swan Princess,35000000.0,9771658.0,0.27919022857142856,en,1994,1994-11-18,89.0,8.910462,6.5,251.0
14334,The Secret of Roan Inish,0.0,0.0,0.0,en,1994,1994-01-01,97.0,1.750481,6.1,15.0
2636,The Specialist,45000000.0,170362582.0,3.7858351555555556,en,1994,1994-10-07,110.0,10.388183,5.5,317.0
2164,Stargate,55000000.0,196567262.0,3.5739502181818184,en,1994,1994-10-27,121.0,13.328924,6.8,942.0
11395,The Santa Clause,22000000.0,189833357.0,8.628788954545454,en,1994,1994-11-10,97.0,9.665424,6.3,501.0
278,The Shawshank Redemption,25000000.0,28341469.0,1.13365876,en,1994,1994-09-23,142.0,51.645403,8.5,8358.0
9905,Shallow Grave,0.0,0.0,0.0,en,1994,1994-12-22,92.0,8.223026,7.0,247.0
87078,Suture,0.0,102780.0,0.0,en,1993,1993-09-14,96.0,1.298224,6.0,7.0
12527,Strawberry and Chocolate,0.0,0.0,0.0,es,1993,1993-01-01,108.0,1.777197,7.1,16.0
20306,Swimming with Sharks,0.0,0.0,0.0,en,1994,1994-09-10,101.0,5.869261,6.7,104.0
36614,The Sum of Us,32.0,0.0,0.0,en,1994,1994-07-12,100.0,1.407427,6.0,21.0
27993,Senior Trip,0.0,0.0,0.0,en,1995,1995-09-08,91.0,5.05806,5.7,23.0
31439,To Live,0.0,0.0,0.0,zh,1994,1994-06-30,125.0,5.260627,7.7,62.0
9067,Tank Girl,25000000.0,4064495.0,0.1625798,en,1995,1995-03-31,98.0,7.602087,5.5,140.0
9059,Tales from the Crypt: Demon Knight,0.0,0.0,0.0,en,1995,1995-01-13,92.0,9.455342,6.7,96.0
193,Star Trek: Generations,38000000.0,120000000.0,3.1578947368421053,en,1994,1994-11-17,118.0,8.105708,6.4,461.0
25066,Tales from the Hood,6000000.0,12000000.0,2.0,en,1995,1995-05-24,98.0,2.86007,5.4,33.0
46797,Tom & Viv,0.0,0.0,0.0,en,1994,1994-04-15,115.0,0.704204,5.8,8.0
12122,Village of the Damned,0.0,0.0,0.0,en,1995,1995-04-28,99.0,6.529879,5.6,165.0
11381,Tommy Boy,0.0,32648673.0,0.0,en,1995,1995-03-31,97.0,11.971318,6.8,321.0
32636,Vanya on 42nd Street,0.0,0.0,0.0,en,1994,1994-09-13,119.0,7.039846,6.1,15.0
95963,The Walking Dead,0.0,0.0,0.0,en,1995,1995-02-24,88.0,0.620873,6.6,4.0
1587,What's Eating Gilbert Grape,11000000.0,10032765.0,0.9120695454545454,en,1993,1993-12-17,118.0,10.3919,7.5,943.0
9271,Virtuosity,30000000.0,24048000.0,0.8016,en,1995,1995-08-04,106.0,5.188399,5.4,163.0
2064,While You Were Sleeping,17000000.0,182057016.0,10.709236235294117,en,1995,1995-04-21,103.0,15.783615,6.5,340.0
60855,Double Happiness,0.0,759393.0,0.0,en,1994,1994-09-07,87.0,0.372239,5.5,2.0
236,Muriel's Wedding,3000000.0,15119639.0,5.039879666666667,en,1994,1994-09-29,106.0,5.254847,6.9,104.0
48287,The Baby-Sitters Club,0.0,0.0,0.0,en,1995,1995-08-18,94.0,2.15805,5.3,23.0
3049,Ace Ventura: Pet Detective,15000000.0,107217396.0,7.1478264,en,1994,1994-02-04,86.0,11.247957,6.4,1684.0
2759,"The Adventures of Priscilla, Queen of the Desert",0.0,11220670.0,0.0,en,1994,1994-05-31,104.0,8.328596,7.2,174.0
12635,Backbeat,0.0,0.0,0.0,en,1994,1994-04-01,100.0,2.487951,6.2,37.0
10497,Bitter Moon,5000000.0,1862805.0,0.372561,en,1992,1992-09-02,139.0,11.298195,7.0,115.0
11382,Bullets Over Broadway,0.0,0.0,0.0,en,1994,1994-10-14,98.0,5.72288,7.0,130.0
9331,Clear and Present Danger,62000000.0,215887717.0,3.482059951612903,en,1994,1994-08-03,141.0,7.513245,6.4,390.0
10464,"Corrina, Corrina",0.0,0.0,0.0,en,1994,1994-08-12,115.0,6.924689,6.4,83.0
34152,Crooklyn,0.0,0.0,0.0,en,1994,1994-05-13,115.0,2.533022,6.7,31.0
9495,The Crow,15000000.0,94000000.0,6.266666666666667,en,1994,1994-05-11,102.0,15.799336,7.3,980.0
29973,Cobb,0.0,1007583.0,0.0,en,1994,1994-12-02,128.0,2.583363,6.1,29.0
888,The Flintstones,46000000.0,341631208.0,7.426765391304348,en,1994,1994-05-26,91.0,15.019586,5.0,559.0
13,Forrest Gump,55000000.0,677945399.0,12.326279981818182,en,1994,1994-07-06,142.0,48.307194,8.2,8147.0
712,Four Weddings and a Funeral,6000000.0,254700832.0,42.45013866666667,en,1994,1994-03-09,117.0,8.990345,6.6,654.0
16295,Higher Learning,0.0,38290723.0,0.0,en,1995,1995-01-11,127.0,7.817811,6.4,49.0
48992,I Like It Like That,0.0,1777020.0,0.0,en,1994,1994-10-14,104.0,0.289295,6.3,4.0
10879,I Love Trouble,45000000.0,61947267.0,1.3766059333333334,en,1994,1994-06-29,123.0,3.570874,5.3,41.0
10660,It Could Happen to You,0.0,0.0,0.0,en,1994,1994-07-29,101.0,11.272073,6.1,154.0
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",0.0,449707.0,0.0,en,1993,1993-09-11,180.0,0.568884,7.3,5.0
8587,The Lion King,45000000.0,788241776.0,17.516483911111113,en,1994,1994-06-23,89.0,21.605761,8.0,5520.0
1689,Little Buddha,35000000.0,4858139.0,0.13880397142857143,en,1993,1993-12-01,140.0,5.681522,6.0,76.0
11596,New Nightmare,14000000.0,18090181.0,1.2921557857142858,en,1994,1994-10-13,112.0,9.860522,6.4,297.0
854,The Mask,23000000.0,351583407.0,15.286235086956522,en,1994,1994-07-29,101.0,14.13488,6.6,2550.0
9359,Maverick,0.0,0.0,0.0,en,1994,1994-05-20,127.0,15.050326,6.6,490.0
23333,Mrs. Parker and the Vicious Circle,0.0,0.0,0.0,en,1994,1994-09-07,125.0,4.739054,6.3,20.0
36593,The Naked Gun 33⅓: The Final Insult,30000000.0,51132598.0,1.7044199333333334,en,1994,1994-03-18,83.0,10.587232,6.4,535.0
12280,The Paper,6000000.0,0.0,0.0,en,1994,1994-03-18,112.0,4.006063,6.1,40.0
2788,Reality Bites,11500000.0,20079850.0,1.7460739130434784,en,1994,1994-02-18,99.0,6.514592,6.5,180.0
10427,Red Rock West,8000000.0,2000000.0,0.25,en,1993,1993-07-08,98.0,5.137903,6.4,71.0
11011,Ri¢hie Ri¢h,40000000.0,0.0,0.0,en,1994,1994-12-19,95.0,6.595255,5.4,426.0
49803,Safe Passage,0.0,0.0,0.0,en,1994,1994-12-01,98.0,4.931565,4.9,7.0
8987,The River Wild,45000000.0,0.0,0.0,en,1994,1994-09-30,111.0,10.511241,6.1,214.0
1637,Speed,30000000.0,350448145.0,11.681604833333333,en,1994,1994-06-09,116.0,10.859292,6.8,1814.0
15128,Speechless,0.0,0.0,0.0,en,1994,1994-12-16,99.0,2.334226,5.5,24.0
8831,Timecop,27000000.0,101646581.0,3.764688185185185,en,1994,1994-09-15,99.0,8.907074,5.5,288.0
36955,True Lies,115000000.0,378882411.0,3.2946296608695653,en,1994,1994-07-14,141.0,11.396099,6.8,1138.0
10449,When a Man Loves a Woman,0.0,50021959.0,0.0,en,1994,1994-04-29,126.0,4.322544,6.0,71.0
12160,Wyatt Earp,63000000.0,25052000.0,0.39765079365079364,en,1994,1994-06-24,191.0,9.277147,6.5,203.0
52038,A Man of No Importance,0.0,953.0,0.0,en,1994,1994-12-22,99.0,0.406113,6.5,2.0
29444,S.F.W.,0.0,0.0,0.0,en,1994,1994-09-15,96.0,2.504529,6.1,22.0
26352,A Low Down Dirty Shame,10000000.0,29392418.0,2.9392418,en,1994,1994-11-23,100.0,3.021526,6.0,31.0
39953,"Boys Life: Three Stories of Love, Lust, and Liberation",0.0,0.0,0.0,en,1994,1994-09-30,91.0,0.054148,2.0,1.0
41580,Colonel Chabert,0.0,0.0,0.0,fr,1994,1994-01-01,110.0,0.934312,5.9,9.0
315,"Faster, Pussycat! Kill! Kill!",45000.0,0.0,0.0,en,1965,1965-08-06,83.0,4.220541,6.5,59.0
22067,Jason's Lyric,7000000.0,20851521.0,2.9787887142857143,en,1994,1994-09-28,119.0,0.912909,5.9,9.0
18242,The Secret Adventures of Tom Thumb,0.0,0.0,0.0,en,1993,1993-12-10,61.0,0.381704,7.1,8.0
11667,Street Fighter,35000000.0,99423521.0,2.8406720285714284,en,1994,1994-12-22,102.0,13.58449,4.1,330.0
32502,Coldblooded,0.0,0.0,0.0,en,1995,1995-09-15,92.0,2.342756,6.7,13.0
267188,Desert Winds,0.0,0.0,0.0,en,1997,1997-12-31,97.0,0.251223,0.0,0.0
28732,Fall Time,0.0,0.0,0.0,en,1995,1995-05-13,88.0,1.108494,6.3,6.0
75555,The Fear,0.0,0.0,0.0,en,1995,1995-01-20,98.0,0.268043,3.4,7.0
42981,Frank and Ollie,0.0,0.0,0.0,en,1995,1995-10-20,89.0,0.142357,7.5,4.0
278939,Girl in the Cadillac,0.0,0.0,0.0,en,1995,1995-10-24,89.0,0.405392,10.0,1.0
291731,Homage,0.0,0.0,0.0,en,1995,1995-05-03,97.0,0.014925,0.0,0.0
172923,Dos Crímenes,0.0,0.0,0.0,en,1995,1995-05-26,0.0,0.233376,5.0,1.0
316098,Brother Minister: The Assassination of Malcolm X,0.0,0.0,0.0,en,1995,1995-03-01,115.0,0.0368,4.0,1.0
8011,Highlander: The Final Dimension,26000000.0,36800000.0,1.4153846153846155,en,1994,1994-11-29,99.0,6.866634,4.5,110.0
171857,Federal Hill,0.0,0.0,0.0,en,1995,1995-02-24,97.0,0.100685,5.0,2.0
2654,In the Mouth of Madness,8000000.0,8946600.0,1.118325,en,1994,1994-12-12,95.0,8.497643,7.1,307.0
18069,8 Seconds,0.0,0.0,0.0,en,1994,1994-02-25,105.0,1.888534,7.2,22.0
19092,Above the Rim,0.0,0.0,0.0,en,1994,1994-03-23,96.0,4.38154,6.7,40.0
2758,Addams Family Values,0.0,48919043.0,0.0,en,1993,1993-11-19,94.0,17.555909,6.5,537.0
38129,Martin Lawrence: You So Crazy,0.0,0.0,0.0,en,1994,1994-04-27,84.0,0.394194,4.5,4.0
10436,The Age of Innocence,34000000.0,32255440.0,0.9486894117647059,en,1993,1993-09-17,139.0,8.013617,7.0,172.0
13595,Airheads,0.0,0.0,0.0,en,1994,1994-08-05,92.0,7.09232,5.8,222.0
46094,The Air Up There,17080000.0,21011500.0,1.2301814988290398,en,1994,1994-01-07,107.0,1.896273,5.1,42.0
9409,Another Stakeout,0.0,0.0,0.0,en,1993,1993-07-22,105.0,12.967239,4.9,58.0
16771,Barcelona,3200000.0,0.0,0.0,en,1994,1994-07-29,100.0,1.632711,6.6,20.0
46924,Being Human,40000000.0,0.0,0.0,en,1994,1994-05-06,122.0,2.783872,5.0,15.0
11041,The Beverly Hillbillies,0.0,0.0,0.0,en,1993,1993-10-15,93.0,5.673735,5.0,86.0
306,Beverly Hills Cop III,50000000.0,119208989.0,2.38417978,en,1994,1994-05-24,104.0,11.787784,5.5,445.0
14522,Black Beauty,0.0,0.0,0.0,en,1994,1994-07-29,88.0,8.398845,6.6,68.0
26203,Blink,0.0,16668552.0,0.0,en,1994,1994-01-26,106.0,3.00282,6.3,45.0
178,Blown Away,0.0,30156002.0,0.0,en,1994,1994-07-01,121.0,13.155071,6.0,126.0
19819,Blue Chips,0.0,0.0,0.0,en,1994,1994-02-18,108.0,6.131056,5.7,41.0
57834,Blue Sky,0.0,0.0,0.0,en,1994,1994-09-16,101.0,4.993829,6.1,28.0
4722,Body Snatchers,13000000.0,428868.0,0.032989846153846154,en,1993,1993-06-09,87.0,6.559693,5.8,102.0
18215,Boxing Helena,0.0,1796389.0,0.0,en,1993,1993-06-18,107.0,4.304224,4.5,59.0
1607,A Bronx Tale,22000000.0,17287898.0,0.7858135454545454,en,1993,1993-09-14,121.0,6.115628,7.4,447.0
26391,Cabin Boy,0.0,3662459.0,0.0,en,1994,1994-01-07,80.0,1.679042,4.9,28.0
117553,Calendar Girl,13000000.0,2570145.0,0.19770346153846155,en,1993,1993-09-03,90.0,1.316741,3.7,10.0
6075,Carlito's Way,30000000.0,36516012.0,1.2172004,en,1993,1993-11-10,144.0,8.698509,7.7,805.0
11310,City Slickers II: The Legend of Curly's Gold,0.0,0.0,0.0,en,1994,1994-06-10,116.0,8.605703,4.9,103.0
18658,Clean Slate,0.0,7355425.0,0.0,en,1994,1994-05-06,107.0,2.724621,5.7,25.0
9350,Cliffhanger,70000000.0,255000211.0,3.642860157142857,en,1993,1993-05-28,112.0,9.830853,6.1,600.0
9612,Coneheads,0.0,0.0,0.0,en,1993,1993-07-23,88.0,10.722729,4.8,228.0
2124,Color of Night,40000000.0,19726050.0,0.49315125,en,1994,1994-08-19,121.0,14.228963,5.4,117.0
26261,Cops & Robbersons,0.0,0.0,0.0,en,1994,1994-04-15,93.0,7.042878,5.0,36.0
19176,The Cowboy Way,0.0,0.0,0.0,en,1994,1994-06-03,102.0,4.286279,5.1,38.0
49299,Dangerous Game,0.0,0.0,0.0,en,1993,1993-11-19,108.0,2.70097,5.4,9.0
11566,Dave,0.0,63000000.0,0.0,en,1993,1993-05-07,110.0,13.696394,6.3,205.0
9571,Dazed and Confused,6900000.0,7993039.0,1.1584114492753623,en,1993,1993-09-24,102.0,6.8652,7.4,588.0
9739,Demolition Man,57000000.0,159055768.0,2.7904520701754385,en,1993,1993-10-08,115.0,11.626116,6.4,1018.0
24257,The Endless Summer 2,0.0,0.0,0.0,en,1994,1994-06-03,109.0,0.408159,7.1,12.0
34444,Even Cowgirls Get the Blues,8000000.0,0.0,0.0,en,1994,1994-05-13,96.0,2.970724,4.2,29.0
26141,Fatal Instinct,0.0,0.0,0.0,en,1993,1993-10-29,91.0,3.555139,5.4,37.0
10997,Farewell My Concubine,0.0,0.0,0.0,zh,1993,1993-09-16,171.0,4.875827,7.8,98.0
50463,The Favor,0.0,0.0,0.0,en,1994,1994-04-29,97.0,1.344876,3.3,6.0
20239,Fear of a Black Hat,0.0,0.0,0.0,en,1994,1994-10-28,88.0,0.985441,5.8,11.0
16297,With Honors,0.0,0.0,0.0,en,1994,1994-04-29,103.0,2.969003,6.1,54.0
18551,Flesh and Bone,0.0,9488998.0,0.0,en,1993,1993-11-05,126.0,1.896869,6.2,22.0
25440,Widows' Peak,0.0,0.0,0.0,en,1994,1994-05-13,101.0,0.409427,4.3,3.0
1634,Free Willy,20000000.0,153698625.0,7.68493125,en,1993,1993-07-16,112.0,5.990572,6.0,429.0
5503,The Fugitive,44000000.0,368875760.0,8.38354,en,1993,1993-08-06,130.0,10.08937,7.2,1240.0
35588,Geronimo: An American Legend,35000000.0,18635620.0,0.5324462857142858,en,1993,1993-12-10,115.0,4.653462,5.9,44.0
2087,The Getaway,0.0,30.0,0.0,en,1994,1994-02-11,115.0,14.214403,5.4,81.0
41579,Getting Even with Dad,30000000.0,0.0,0.0,en,1994,1994-06-17,109.0,2.410545,4.5,43.0
18620,Go Fish,0.0,0.0,0.0,en,1994,1994-06-10,83.0,0.775898,3.9,5.0
41006,A Good Man in Africa,0.0,0.0,0.0,en,1994,1994-07-14,94.0,5.22583,5.2,11.0
4916,Guilty as Sin,0.0,22886222.0,0.0,en,1993,1993-06-04,107.0,5.385108,5.6,21.0
2019,Hard Target,18000000.0,74189677.0,4.121648722222222,en,1993,1993-08-20,97.0,7.834351,6.1,237.0
31642,Heaven & Earth,33000000.0,0.0,0.0,en,1993,1993-12-24,140.0,4.190541,6.4,51.0
9255,Hot Shots! Part Deux,25000000.0,133752825.0,5.350113,en,1993,1993-05-21,86.0,13.482371,6.2,463.0
26271,Live Nude Girls,0.0,0.0,0.0,en,1995,1995-12-08,95.0,2.138959,4.7,12.0
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,0.0,0.0,0.0,en,1995,1995-05-12,99.0,5.331753,6.1,83.0
2259,The House of the Spirits,25000000.0,0.0,0.0,en,1993,1993-10-19,140.0,10.687795,6.7,135.0
16097,House Party 3,0.0,0.0,0.0,en,1994,1994-01-01,100.0,0.996047,4.6,11.0
11934,The Hudsucker Proxy,30000000.0,0.0,0.0,en,1994,1994-03-11,111.0,7.550545,7.1,280.0
106143,I'll Do Anything,40000000.0,0.0,0.0,en,1994,1994-02-04,115.0,1.742974,5.7,18.0
12475,In the Army Now,0.0,28881266.0,0.0,en,1994,1994-08-12,91.0,6.071466,4.7,54.0
9386,In the Line of Fire,40000000.0,176997168.0,4.4249292,en,1993,1993-07-08,128.0,12.637158,6.8,392.0
7984,In the Name of the Father,13000000.0,65796862.0,5.0612970769230765,en,1993,1993-12-12,133.0,7.405895,7.6,363.0
59930,The Inkwell,0.0,8880705.0,0.0,en,1994,1994-04-22,110.0,0.613335,3.9,5.0
15765,What's Love Got to Do with It,0.0,0.0,0.0,en,1993,1993-06-09,118.0,14.820883,6.9,75.0
31643,Jimmy Hollywood,30000000.0,0.0,0.0,en,1994,1994-03-30,112.0,4.563989,4.6,17.0
6,Judgment Night,0.0,12136938.0,0.0,en,1993,1993-10-15,110.0,5.538671,6.4,79.0
329,Jurassic Park,63000000.0,920100000.0,14.604761904761904,en,1993,1993-06-11,127.0,8.863776,7.6,4956.0
10909,Kalifornia,9000000.0,2395231.0,0.2661367777777778,en,1993,1993-09-01,117.0,8.4337,6.5,209.0
507,Killing Zoe,1500000.0,418961.0,0.27930733333333335,en,1993,1993-10-01,96.0,4.948569,6.1,111.0
34024,King of the Hill,0.0,0.0,0.0,en,1993,1993-08-20,103.0,4.375347,6.4,33.0
9593,Last Action Hero,85000000.0,137298489.0,1.6152763411764706,en,1993,1993-06-18,130.0,9.434006,6.1,725.0
42580,Life With Mikey,0.0,0.0,0.0,en,1993,1993-06-04,91.0,6.446229,5.1,24.0
22317,Lightning Jack,0.0,0.0,0.0,en,1994,1994-03-11,98.0,2.913584,5.7,40.0
1413,M. Butterfly,0.0,1499795.0,0.0,en,1993,1993-09-09,101.0,6.516976,6.6,35.0
12121,Made in America,22000000.0,0.0,0.0,en,1993,1993-05-27,111.0,5.43085,5.3,86.0
2246,Malice,0.0,46405336.0,0.0,en,1993,1993-09-29,107.0,9.861672,5.9,105.0
10502,The Man without a Face,0.0,24760338.0,0.0,en,1993,1993-08-25,114.0,5.997712,6.2,125.0
10440,Manhattan Murder Mystery,13500000.0,11285588.0,0.8359694814814815,en,1993,1993-08-18,104.0,8.939404,7.1,169.0
9516,Menace II Society,3500000.0,27900000.0,7.9714285714285715,en,1993,1993-05-26,97.0,5.260924,7.2,179.0
2320,Executive Decision,55000000.0,121969216.0,2.217622109090909,en,1996,1996-03-15,133.0,13.106291,5.8,261.0
5879,In the Realm of the Senses,0.0,0.0,0.0,ja,1976,1976-05-15,105.0,8.932494,6.5,112.0
83718,What Happened Was...,0.0,0.0,0.0,en,1994,1994-09-09,91.0,0.534606,7.0,7.0
31911,Mr. Wonderful,0.0,0.0,0.0,en,1993,1993-10-15,98.0,13.011091,5.5,11.0
788,Mrs. Doubtfire,25000000.0,441286195.0,17.6514478,en,1993,1993-11-24,125.0,11.16553,7.0,1638.0
11231,The Next Karate Kid,12000000.0,15826984.0,1.3189153333333334,en,1994,1994-07-18,107.0,9.9697,4.8,202.0
41588,The New Age,0.0,0.0,0.0,en,1994,1994-09-16,112.0,0.596207,4.8,5.0
9300,Orlando,4000000.0,0.0,0.0,en,1992,1992-09-01,93.0,3.800785,6.7,53.0
9559,A Perfect World,30000000.0,135130999.0,4.504366633333333,en,1993,1993-11-24,138.0,8.040589,7.2,376.0
9800,Philadelphia,26000000.0,206678440.0,7.949170769230769,en,1993,1993-12-22,125.0,13.373006,7.6,1019.0
713,The Piano,7000000.0,116700000.0,16.67142857142857,en,1993,1993-05-19,121.0,7.436758,7.1,290.0
8291,Poetic Justice,14000000.0,27515786.0,1.9654132857142856,en,1993,1993-07-23,109.0,6.972599,6.9,47.0
25557,The Puppet Masters,0.0,8638072.0,0.0,en,1994,1994-10-21,109.0,7.272296,5.6,41.0
22588,Radioland Murders,0.0,0.0,0.0,en,1994,1994-10-21,108.0,8.506727,5.8,12.0
10872,The Ref,11000000.0,11439193.0,1.0399266363636364,en,1994,1994-03-09,97.0,5.868677,6.7,99.0
1245,The Remains of the Day,11500000.0,23237911.0,2.0206879130434783,en,1993,1993-11-05,134.0,12.222576,7.5,213.0
11858,Renaissance Man,40000000.0,24332324.0,0.6083081,en,1994,1994-06-03,128.0,4.985157,5.9,83.0
7007,Rising Sun,0.0,107198790.0,0.0,en,1993,1993-07-30,125.0,6.279082,5.8,188.0
10467,The Road to Wellville,0.0,0.0,0.0,en,1994,1994-10-28,118.0,3.416181,5.5,43.0
5550,RoboCop 3,22000000.0,10696210.0,0.4861913636363636,en,1993,1993-04-17,104.0,8.685798,4.2,309.0
8005,Robin Hood: Men in Tights,20000000.0,35739755.0,1.78698775,en,1993,1993-07-28,104.0,17.136672,6.4,575.0
2088,Romeo Is Bleeding,11500000.0,3275585.0,0.2848334782608696,en,1993,1993-09-13,100.0,9.796318,5.7,36.0
10412,Romper Stomper,0.0,0.0,0.0,en,1992,1992-03-05,94.0,5.157926,6.6,126.0
47889,Ruby in Paradise,800000.0,1001437.0,1.25179625,en,1993,1993-10-08,114.0,0.941994,5.6,10.0
14534,Rudy,12000000.0,22750363.0,1.8958635833333333,en,1993,1993-09-17,114.0,5.914833,7.2,187.0
56583,The Saint of Fort Washington,0.0,0.0,0.0,en,1993,1993-11-03,99.0,1.065843,4.0,5.0
41878,Savage Nights,0.0,0.0,0.0,fr,1992,1992-08-19,126.0,1.031556,6.2,11.0
424,Schindler's List,22000000.0,321365567.0,14.607525772727273,en,1993,1993-11-29,195.0,41.725123,8.3,4436.0
35233,The Scout,0.0,0.0,0.0,en,1994,1994-09-30,101.0,5.715608,5.3,37.0
14291,Searching for Bobby Fischer,0.0,7266383.0,0.0,en,1993,1993-08-13,110.0,12.048587,7.3,100.0
103413,Second Best,0.0,0.0,0.0,en,1994,1994-09-30,105.0,0.882596,5.9,8.0
11236,The Secret Garden,0.0,0.0,0.0,en,1993,1993-08-13,102.0,6.499523,7.1,232.0
11592,Serial Mom,13000000.0,7820688.0,0.6015913846153846,en,1994,1994-04-13,95.0,5.305311,6.4,137.0
8850,The Shadow,25000000.0,48063435.0,1.9225374,en,1994,1994-07-01,108.0,7.881107,5.4,140.0
10445,Shadowlands,22000000.0,0.0,0.0,en,1993,1993-12-25,131.0,2.96586,6.8,61.0
695,Short Cuts,0.0,6110979.0,0.0,en,1993,1993-09-05,187.0,8.829337,6.9,136.0
43535,A Simple Twist of Fate,0.0,0.0,0.0,en,1994,1994-09-02,106.0,4.13516,5.7,26.0
12519,Sirens,0.0,7770731.0,0.0,en,1993,1993-10-01,98.0,2.86213,5.2,31.0
23210,Six Degrees of Separation,0.0,0.0,0.0,en,1993,1993-12-08,112.0,8.730025,6.5,75.0
858,Sleepless in Seattle,21000000.0,227799884.0,10.847613523809525,en,1993,1993-06-24,105.0,10.234919,6.5,630.0
867,Sliver,40000000.0,116300000.0,2.9075,en,1993,1993-05-21,108.0,11.23297,4.9,144.0
78,Blade Runner,28000000.0,33139618.0,1.1835577857142856,en,1982,1982-06-25,117.0,96.272374,7.9,3833.0
13203,Son in Law,0.0,36448200.0,0.0,en,1993,1993-07-02,95.0,9.122718,5.6,81.0
10442,So I Married an Axe Murderer,20000000.0,11585483.0,0.57927415,en,1993,1993-07-30,93.0,8.051914,6.1,131.0
11074,Striking Distance,30.0,0.0,0.0,en,1993,1993-09-17,102.0,13.390917,5.4,223.0
33367,Harem,0.0,0.0,0.0,en,1985,1985-11-20,113.0,1.825468,4.0,4.0
9607,Super Mario Bros.,48000000.0,20915465.0,0.4357388541666667,en,1993,1993-05-28,104.0,7.198455,4.0,236.0
